job_id,title,company,location,description,skills,role_family,raw_title,title_short,country,schedule_type,work_from_home,source
1781,Data Engineer Advisor,Dell Technologies,Anywhere,"Title short: Data Engineer. Schedule: Full-time. Remote: True. Country: Romania. Skills: bash, docker, kafka, kubernetes, postgresql, python.",bash;docker;kafka;kubernetes;postgresql;python,data_engineering,Data Engineer Advisor,Data Engineer,Romania,Full-time,True,lukebarousse/data_jobs
1782,Data Engineer (Permanent),Ada Meher,"Cambridge, UK","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United Kingdom. Skills: airflow, aws, azure, gcp, hadoop, postgresql, python, spark.",airflow;aws;azure;gcp;hadoop;postgresql;python;spark,data_engineering,Data Engineer (Permanent),Data Engineer,United Kingdom,Full-time,False,lukebarousse/data_jobs
1783,"Data Engineer St. Louis, MO",Ameren,"St. Louis, MO","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Sudan. Skills: aws, databricks, github, jenkins, jira, linux, sql.",aws;databricks;github;jenkins;jira;linux;sql,data_engineering,"Data Engineer St. Louis, MO",Data Engineer,Sudan,Full-time,False,lukebarousse/data_jobs
1784,"Data Engineer, Finance",Notion,"San Francisco, CA","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: airflow, aws, azure, gcp, java, notion, python, redshift, scala, snowflake, spark, sql.",airflow;aws;azure;gcp;java;notion;python;redshift;scala;snowflake;spark;sql,data_engineering,"Data Engineer, Finance",Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1785,Data Engineer,Coopers Group AG,"Risch-Rotkreuz, Switzerland","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Switzerland. Skills: aws, git, python, r, sap, snowflake, sql.",aws;git;python;r;sap;snowflake;sql,data_engineering,Data Engineer,Data Engineer,Switzerland,Full-time,False,lukebarousse/data_jobs
1786,Data Engineer Senior H/F,AXA Assurances,"Nanterre, France","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: France. Skills: aws, azure, databricks, gcp, git, jira, nosql, pyspark, python, spark.",aws;azure;databricks;gcp;git;jira;nosql;pyspark;python;spark,data_engineering,Data Engineer Senior H/F,Senior Data Engineer,France,Full-time,False,lukebarousse/data_jobs
1787,Data Engineer,VBeyond Corporation,Anywhere,"Title short: Data Engineer. Schedule: Full-time. Remote: True. Country: United States. Skills: aws, java.",aws;java,data_engineering,Data Engineer,Data Engineer,United States,Full-time,True,lukebarousse/data_jobs
1788,Senior Data Engineer,Core Synesis,Anywhere,"Title short: Senior Data Engineer. Schedule: Full-time. Remote: True. Country: Brazil. Skills: gcp, power bi, python.",gcp;power bi;python,data_engineering,Senior Data Engineer,Senior Data Engineer,Brazil,Full-time,True,lukebarousse/data_jobs
1789,"Data Engineer, Remote Sensing Platform",WINTEG Consultancy Services Pvt. Ltd.,"Bengaluru, Karnataka, India","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: India. Skills: azure, gcp, git, looker, nosql, numpy, pandas, python, spark, sql, tableau.",azure;gcp;git;looker;nosql;numpy;pandas;python;spark;sql;tableau,data_engineering,"Data Engineer, Remote Sensing Platform",Data Engineer,India,Full-time,False,lukebarousse/data_jobs
1790,Data Engineer Jobs In Dubai UAE 2023,Boeing,Dubai - United Arab Emirates,"Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United Arab Emirates. Skills: airflow, aws, docker, git, jenkins, python, redshift, sql, tableau.",airflow;aws;docker;git;jenkins;python;redshift;sql;tableau,data_engineering,Data Engineer Jobs In Dubai UAE 2023,Data Engineer,United Arab Emirates,Full-time,False,lukebarousse/data_jobs
1791,Data Engineer,Zortech Solutions,"Wyoming, MI","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: gcp, gitlab, python.",gcp;gitlab;python,data_engineering,Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1792,Senior Data Engineer,"New Resources Consulting, LLC",Wisconsin,"Title short: Senior Data Engineer. Schedule: Contractor. Remote: False. Country: Sudan. Skills: power bi, snowflake, sql, sql server.",power bi;snowflake;sql;sql server,data_engineering,Senior Data Engineer,Senior Data Engineer,Sudan,Contractor,False,lukebarousse/data_jobs
1793,Lead Data & Analytics Engineer,Cynergy Business Finance,"London, UK","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United Kingdom. Skills: power bi, python, sql.",power bi;python;sql,data_engineering,Lead Data & Analytics Engineer,Data Engineer,United Kingdom,Full-time,False,lukebarousse/data_jobs
1794,RDC Data Engineer,Bristol Myers Squibb,"Cambridge, MA","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Sudan. Skills: airflow, aurora, docker, elasticsearch, excel, nosql, python, r, redshift, sql.",airflow;aurora;docker;elasticsearch;excel;nosql;python;r;redshift;sql,data_engineering,RDC Data Engineer,Data Engineer,Sudan,Full-time,False,lukebarousse/data_jobs
1795,Senior Data Engineer,Excella,"Washington, DC","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: aws, git, nosql, python.",aws;git;nosql;python,data_engineering,Senior Data Engineer,Senior Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1796,Azure Data Engineer,Jobot,United States,"Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: azure, c#, github, python, sql, t-sql.",azure;c#;github;python;sql;t-sql,data_engineering,Azure Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1797,Sr. Data Engineer,"RedRiver Systems, LLC",Anywhere,"Title short: Data Engineer. Schedule: Full-time. Remote: True. Country: United States. Skills: airflow, aws, azure, flow, snowflake, sql, tableau.",airflow;aws;azure;flow;snowflake;sql;tableau,data_engineering,Sr. Data Engineer,Data Engineer,United States,Full-time,True,lukebarousse/data_jobs
1798,Senior Software Data Engineer,Wetility,South Africa,"Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: South Africa. Skills: azure, java, pyspark, python, scala, spark, sql.",azure;java;pyspark;python;scala;spark;sql,data_engineering,Senior Software Data Engineer,Senior Data Engineer,South Africa,Full-time,False,lukebarousse/data_jobs
1799,Data Engineer,Tencent,"Amsterdam, Netherlands","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Netherlands. Skills: golang, java, linux, python, spark, sql.",golang;java;linux;python;spark;sql,data_engineering,Data Engineer,Data Engineer,Netherlands,Full-time,False,lukebarousse/data_jobs
1800,Data Engineer,Nordex Group,Spain,"Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Spain. Skills: azure, docker, kubernetes, power bi, python, r, sql.",azure;docker;kubernetes;power bi;python;r;sql,data_engineering,Data Engineer,Data Engineer,Spain,Full-time,False,lukebarousse/data_jobs
1801,Technical Program Manager – Data Engineering (Vaga afirmativa para...,Experian,"São Paulo, State of São Paulo, Brazil","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Brazil. Skills: aws, cassandra, golang, hadoop, kafka, mongodb, python, scala, spark.",aws;cassandra;golang;hadoop;kafka;mongodb;python;scala;spark,data_engineering,Technical Program Manager – Data Engineering (Vaga afirmativa para...,Data Engineer,Brazil,Full-time,False,lukebarousse/data_jobs
1802,Remote Data Engineer,SnapX.ai,Anywhere,"Title short: Data Engineer. Schedule: Contractor. Remote: True. Country: United States. Skills: azure, python, sql.",azure;python;sql,data_engineering,Remote Data Engineer,Data Engineer,United States,Contractor,True,lukebarousse/data_jobs
1803,Data Engineer,Angkas,"Manila, Metro Manila, Philippines","Title short: Data Engineer. Schedule: nan. Remote: False. Country: Philippines. Skills: elasticsearch, nosql, sql.",elasticsearch;nosql;sql,data_engineering,Data Engineer,Data Engineer,Philippines,,False,lukebarousse/data_jobs
1804,Sr Data Engineer (Full-time),"Wells Fargo Bank, N.A., Canadian Branch",Anywhere,"Title short: Data Engineer. Schedule: Full-time and Part-time. Remote: True. Country: United States. Skills: hadoop, jupyter, oracle, plotly, pyspark, python, r, spark, sql, sql server, tableau.",hadoop;jupyter;oracle;plotly;pyspark;python;r;spark;sql;sql server;tableau,data_engineering,Sr Data Engineer (Full-time),Data Engineer,United States,Full-time and Part-time,True,lukebarousse/data_jobs
1805,Senior Software Development Engineer (Data Engineer),MetLife,"Clayton, NC","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: azure, linux, power bi, python, shell, sql, tableau.",azure;linux;power bi;python;shell;sql;tableau,data_engineering,Senior Software Development Engineer (Data Engineer),Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1806,Data Engineer,Agility Partners,,"Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: hadoop, nosql, sql.",hadoop;nosql;sql,data_engineering,Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1807,Data analytics engineer,Boskalis,"Papendrecht, Netherlands","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Netherlands. Skills: azure, excel, power bi.",azure;excel;power bi,data_engineering,Data analytics engineer,Data Engineer,Netherlands,Full-time,False,lukebarousse/data_jobs
1808,Staff Data Engineer,Coupang,"Seoul, South Korea","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: South Korea. Skills: aws, hadoop, java, kafka, python, redis, scala, spark.",aws;hadoop;java;kafka;python;redis;scala;spark,data_engineering,Staff Data Engineer,Data Engineer,South Korea,Full-time,False,lukebarousse/data_jobs
1809,Data Engineer,John Hancock,"Boston, MA","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Sudan. Skills: angular, azure, databricks, javascript, power bi, python, r, sql.",angular;azure;databricks;javascript;power bi;python;r;sql,data_engineering,Data Engineer,Data Engineer,Sudan,Full-time,False,lukebarousse/data_jobs
1810,Senior Data Engineer,BISTEC Global Services,"Colombo, Sri Lanka","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: Sri Lanka. Skills: azure, databricks, pyspark, python, spark, sql, sql server, ssis.",azure;databricks;pyspark;python;spark;sql;sql server;ssis,data_engineering,Senior Data Engineer,Senior Data Engineer,Sri Lanka,Full-time,False,lukebarousse/data_jobs
1811,"Data Engineer – DataHub, Norlys FiberNet",Norlys,"Šentjernej, Slovenia","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Slovenia. Skills: azure, databricks, python, sql, unity.",azure;databricks;python;sql;unity,data_engineering,"Data Engineer – DataHub, Norlys FiberNet",Data Engineer,Slovenia,Full-time,False,lukebarousse/data_jobs
1812,Senior Data Engineer,Idexcel,"Herndon, VA","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: ansible, aws, docker, java, kafka, pyspark, python, scala, snowflake, spark, terraform.",ansible;aws;docker;java;kafka;pyspark;python;scala;snowflake;spark;terraform,data_engineering,Senior Data Engineer,Senior Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1813,Senior Data Engineer,IDFC FIRST Bank,"Bengaluru, Karnataka, India","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: India. Skills: aws, hadoop, python, scala, spark, sql, yarn.",aws;hadoop;python;scala;spark;sql;yarn,data_engineering,Senior Data Engineer,Senior Data Engineer,India,Full-time,False,lukebarousse/data_jobs
1814,Data Engineer Jr,Randstad Argentina,Argentina,"Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Argentina. Skills: azure, python.",azure;python,data_engineering,Data Engineer Jr,Data Engineer,Argentina,Full-time,False,lukebarousse/data_jobs
1815,AWS Data Engineer,Compunnel Inc.,"Jersey City, NJ","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: aws, redshift.",aws;redshift,data_engineering,AWS Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1816,Data Engineer II,TEKsystems,"St. Louis, MO","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: snowflake, sql, sql server, ssis.",snowflake;sql;sql server;ssis,data_engineering,Data Engineer II,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1817,Lead Data Engineer,carwow,"London, UK","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United Kingdom. Skills: airflow, aws, looker, power bi, python, ruby, snowflake, sql, tableau, terraform.",airflow;aws;looker;power bi;python;ruby;snowflake;sql;tableau;terraform,data_engineering,Lead Data Engineer,Data Engineer,United Kingdom,Full-time,False,lukebarousse/data_jobs
1818,Senior Azure Data Engineer,Pioneer Search,"London, UK","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: United Kingdom. Skills: azure, databricks, python, sql.",azure;databricks;python;sql,data_engineering,Senior Azure Data Engineer,Senior Data Engineer,United Kingdom,Full-time,False,lukebarousse/data_jobs
1819,Senior Data Engineer,Tek Tron IT,"Charlotte, NC","Title short: Senior Data Engineer. Schedule: Contractor. Remote: False. Country: United States. Skills: databricks, spark, sql.",databricks;spark;sql,data_engineering,Senior Data Engineer,Senior Data Engineer,United States,Contractor,False,lukebarousse/data_jobs
1820,Data Engineer,Allegro,Finland,"Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Finland. Skills: azure, bigquery, c#, gcp, java, python, spark, sql.",azure;bigquery;c#;gcp;java;python;spark;sql,data_engineering,Data Engineer,Data Engineer,Finland,Full-time,False,lukebarousse/data_jobs
1821,GCP Data Engineer,fleetx.io,"Chennai, Tamil Nadu, India","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: India. Skills: aws, bigquery, gcp, java, kafka, nosql, python, sql.",aws;bigquery;gcp;java;kafka;nosql;python;sql,data_engineering,GCP Data Engineer,Data Engineer,India,Full-time,False,lukebarousse/data_jobs
1822,Senior Data Engineer (Commodity Trading)),Opus Recruitment Solutions,Netherlands,"Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: Netherlands. Skills: azure, databricks, hadoop, kafka, python, spark, sql, terraform.",azure;databricks;hadoop;kafka;python;spark;sql;terraform,data_engineering,Senior Data Engineer (Commodity Trading)),Senior Data Engineer,Netherlands,Full-time,False,lukebarousse/data_jobs
1823,Data Engineer,Keysight Technologies,"Santa Rosa, CA",Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: excel.,excel,data_engineering,Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1824,"Data Engineer, Mid to Staff",CommerceHub,Anywhere,"Title short: Data Engineer. Schedule: Full-time. Remote: True. Country: Spain. Skills: aws, python, redshift, scala.",aws;python;redshift;scala,data_engineering,"Data Engineer, Mid to Staff",Data Engineer,Spain,Full-time,True,lukebarousse/data_jobs
1825,Data Engineer,Poppi Technologies,"Valenzano, Metropolitan City of Bari, Italy","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Italy. Skills: airflow, aws, databricks, go, java, kafka, python, scala, spark.",airflow;aws;databricks;go;java;kafka;python;scala;spark,data_engineering,Data Engineer,Data Engineer,Italy,Full-time,False,lukebarousse/data_jobs
1826,Senior Data Engineer,bp,"Chicago, IL","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: aws, c++, java, python, scala, sql.",aws;c++;java;python;scala;sql,data_engineering,Senior Data Engineer,Senior Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1827,Data Engineer,Cybernetic Search,"Zürich, Switzerland","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Switzerland. Skills: r, sql.",r;sql,data_engineering,Data Engineer,Data Engineer,Switzerland,Full-time,False,lukebarousse/data_jobs
1828,Senior Data Engineer (Work from home Eligible),Capital One,"Fredericksburg, VA","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: aws, azure, cassandra, hadoop, java, kafka, mongo, mysql, nosql, python, redshift, scala, shell, snowflake, spark, sql.",aws;azure;cassandra;hadoop;java;kafka;mongo;mysql;nosql;python;redshift;scala;shell;snowflake;spark;sql,data_engineering,Senior Data Engineer (Work from home Eligible),Senior Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1829,Data Engineer,Motorpoint,"Derby, UK","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United Kingdom. Skills: aws, azure, databricks, python, snowflake, sql.",aws;azure;databricks;python;snowflake;sql,data_engineering,Data Engineer,Data Engineer,United Kingdom,Full-time,False,lukebarousse/data_jobs
1830,Data Engineer : Python / Docker / Terraform / Snowflake ou Spark ...,Free-Work (ex Freelance-info Carriere-info),France,"Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: France. Skills: aws, docker, gdpr, gitlab, linux, nosql, python, r, scala, snowflake, spark, splunk, sql, sql server, tableau, terraform.",aws;docker;gdpr;gitlab;linux;nosql;python;r;scala;snowflake;spark;splunk;sql;sql server;tableau;terraform,data_engineering,Data Engineer : Python / Docker / Terraform / Snowflake ou Spark ...,Data Engineer,France,Full-time,False,lukebarousse/data_jobs
1831,Risk Modeling Services Life - Director - Data Engineer,PwC,"Miami, FL","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: azure, c#, databricks, github, node, python, sql, ssis, tableau.",azure;c#;databricks;github;node;python;sql;ssis;tableau,data_engineering,Risk Modeling Services Life - Director - Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1832,Senior Data Engineer,SCUBE,Anywhere,Title short: Senior Data Engineer. Schedule: Contractor. Remote: True. Country: India. Skills: github.,github,data_engineering,Senior Data Engineer,Senior Data Engineer,India,Contractor,True,lukebarousse/data_jobs
1833,AWS Data Engineer,Effectual Inc.,Anywhere,"Title short: Data Engineer. Schedule: Full-time. Remote: True. Country: United States. Skills: airflow, aws, azure, bigquery, hadoop, java, nosql, python, redshift, scala, spark, sql.",airflow;aws;azure;bigquery;hadoop;java;nosql;python;redshift;scala;spark;sql,data_engineering,AWS Data Engineer,Data Engineer,United States,Full-time,True,lukebarousse/data_jobs
1834,Data Engineer,Feel IT Services,"Chişinău, Moldova","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Moldova. Skills: aws, gcp, java, looker, python, scala, sql.",aws;gcp;java;looker;python;scala;sql,data_engineering,Data Engineer,Data Engineer,Moldova,Full-time,False,lukebarousse/data_jobs
1835,Cloud Data Engineer,Advantis Global,"Cupertino, CA","Title short: Data Engineer. Schedule: Contractor. Remote: False. Country: United States. Skills: aws, gcp, golang, python, sql.",aws;gcp;golang;python;sql,data_engineering,Cloud Data Engineer,Data Engineer,United States,Contractor,False,lukebarousse/data_jobs
1836,Mid Data Engineer (GCP) (Remote) (6533 USD/Mes) [Chile],Listopro,Anywhere,"Title short: Data Engineer. Schedule: Full-time. Remote: True. Country: Chile. Skills: looker, postgresql, python, sql.",looker;postgresql;python;sql,data_engineering,Mid Data Engineer (GCP) (Remote) (6533 USD/Mes) [Chile],Data Engineer,Chile,Full-time,True,lukebarousse/data_jobs
1837,Sr Data Engineer (ML),Notified,"Bengaluru, Karnataka, India","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: India. Skills: ansible, aws, azure, bigquery, docker, gcp, python, redshift, terraform.",ansible;aws;azure;bigquery;docker;gcp;python;redshift;terraform,data_engineering,Sr Data Engineer (ML),Senior Data Engineer,India,Full-time,False,lukebarousse/data_jobs
1838,"Data Engineer, Jr.",Altamira Technologies Corporation,Virginia,"Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: airflow, aws, azure, crystal, kubernetes, linux, spark, splunk, unix.",airflow;aws;azure;crystal;kubernetes;linux;spark;splunk;unix,data_engineering,"Data Engineer, Jr.",Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1839,Senior Consultant - Data Engineer,"ThoughtWorks, Inc.",Pakistan,"Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Pakistan. Skills: airflow, aws, azure, cassandra, hadoop, kafka, nosql, spark.",airflow;aws;azure;cassandra;hadoop;kafka;nosql;spark,data_engineering,Senior Consultant - Data Engineer,Data Engineer,Pakistan,Full-time,False,lukebarousse/data_jobs
1840,Senior Data Engineer,Wizards of the Coast,"Renton, WA","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: airflow, aws, kafka, kubernetes, python, redshift, snowflake, sql.",airflow;aws;kafka;kubernetes;python;redshift;snowflake;sql,data_engineering,Senior Data Engineer,Senior Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1841,"Data Engineer, Analytics",Meta Inc,"Sunnyvale, CA","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: c#, c++, python, scala, sql.",c#;c++;python;scala;sql,data_engineering,"Data Engineer, Analytics",Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1842,Data Engineer,"Cognizant Bulgaria, Cognizant Technology Solutions","Sofia, Bulgaria","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Bulgaria. Skills: airflow, aws, docker, git, go, jenkins, pyspark, python, unix.",airflow;aws;docker;git;go;jenkins;pyspark;python;unix,data_engineering,Data Engineer,Data Engineer,Bulgaria,Full-time,False,lukebarousse/data_jobs
1843,Data Engineer,Harnham,"Durham, NC","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: aws, databricks, python.",aws;databricks;python,data_engineering,Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1844,Вакансия Data Engineer,Казах Софт Девелопмент,"Astana, Kazakhstan","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Kazakhstan. Skills: python, sql, sql server.",python;sql;sql server,data_engineering,Вакансия Data Engineer,Data Engineer,Kazakhstan,Full-time,False,lukebarousse/data_jobs
1845,Senior Data Engineer,Collabera Digital,India,"Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: India. Skills: hadoop, java, kafka, pyspark, python, scala, spark, sql.",hadoop;java;kafka;pyspark;python;scala;spark;sql,data_engineering,Senior Data Engineer,Senior Data Engineer,India,Full-time,False,lukebarousse/data_jobs
1846,Senior Data Engineer,Meda Agency Inc.,"Sunnyvale, CA","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: airflow, bitbucket, flow, github, hadoop, java, kafka, mongo, postgresql, python, redshift, scala, spark, sql, unify.",airflow;bitbucket;flow;github;hadoop;java;kafka;mongo;postgresql;python;redshift;scala;spark;sql;unify,data_engineering,Senior Data Engineer,Senior Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1847,Data Engineer (a) in Zürich,Axept Business Software AG,"Zürich, Switzerland",Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Switzerland. Skills: qlik.,qlik,data_engineering,Data Engineer (a) in Zürich,Data Engineer,Switzerland,Full-time,False,lukebarousse/data_jobs
1848,Data Engineer,Kirklees Council,"Home, KS",Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: azure.,azure,data_engineering,Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1849,"Experienced Data Engineer - Data Science, Biometrics",Lundbeck,"Copenhagen, Denmark","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Denmark. Skills: bash, git, linux, python, r.",bash;git;linux;python;r,data_engineering,"Experienced Data Engineer - Data Science, Biometrics",Data Engineer,Denmark,Full-time,False,lukebarousse/data_jobs
1850,Data Engineer,A-Line Staffing Solutions,Anywhere,"Title short: Data Engineer. Schedule: Contractor. Remote: True. Country: United States. Skills: asana, azure, excel, jira, ms access, powerpoint, python, sas, spss, sql, visio, word.",asana;azure;excel;jira;ms access;powerpoint;python;sas;spss;sql;visio;word,data_engineering,Data Engineer,Data Engineer,United States,Contractor,True,lukebarousse/data_jobs
1851,AWS Data Engineer,Rahul,United States,"Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Sudan. Skills: aws, python, redshift, sql.",aws;python;redshift;sql,data_engineering,AWS Data Engineer,Data Engineer,Sudan,Full-time,False,lukebarousse/data_jobs
1852,Data Engineer,Datonomy Solutions,"Cape Town, South Africa","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: South Africa. Skills: aws, c#, dax, powerbi, python, spark, ssis, ssrs, t-sql.",aws;c#;dax;powerbi;python;spark;ssis;ssrs;t-sql,data_engineering,Data Engineer,Data Engineer,South Africa,Full-time,False,lukebarousse/data_jobs
1853,Senior Data Engineer (Work from home - Eligible),Capital One,"Newark, NJ","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: aws, azure, cassandra, hadoop, java, kafka, mongo, mysql, nosql, python, redshift, scala, shell, snowflake, spark, sql.",aws;azure;cassandra;hadoop;java;kafka;mongo;mysql;nosql;python;redshift;scala;shell;snowflake;spark;sql,data_engineering,Senior Data Engineer (Work from home - Eligible),Senior Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1854,Data Engineer Level 2,Symantrix Inc,"Blue Ash, OH","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Sudan. Skills: ansible, azure, jenkins, puppet, selenium, sql, t-sql.",ansible;azure;jenkins;puppet;selenium;sql;t-sql,data_engineering,Data Engineer Level 2,Data Engineer,Sudan,Full-time,False,lukebarousse/data_jobs
1855,platform data engineer,Open Systems Technologies Corporation,"Arlington, VA","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: aws, java, python, spark, sql.",aws;java;python;spark;sql,data_engineering,platform data engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1856,Data Engineer,Trademark Recruiting/Consulting,"Tampa, FL",Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: excel.,excel,data_engineering,Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1857,Azure Data Engineer,Certified Konsult,"Copenhagen, Denmark","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Denmark. Skills: azure, git, redshift, snowflake, sql, sql server.",azure;git;redshift;snowflake;sql;sql server,data_engineering,Azure Data Engineer,Data Engineer,Denmark,Full-time,False,lukebarousse/data_jobs
1858,Data Engineer - Finance,Figma,"San Francisco, CA","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: python, snowflake, sql.",python;snowflake;sql,data_engineering,Data Engineer - Finance,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1859,Data Engineer,Accuray,Anywhere,"Title short: Data Engineer. Schedule: Full-time. Remote: True. Country: United States. Skills: aws, azure, github, power bi, python, r, sap, snowflake, tableau.",aws;azure;github;power bi;python;r;sap;snowflake;tableau,data_engineering,Data Engineer,Data Engineer,United States,Full-time,True,lukebarousse/data_jobs
1860,Data Engineer,Novo Nordisk,"Bagsværd, Denmark","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: Denmark. Skills: aws, bash, c#, dynamodb, git, java, python, redshift, sql, typescript.",aws;bash;c#;dynamodb;git;java;python;redshift;sql;typescript,data_engineering,Data Engineer,Data Engineer,Denmark,Full-time,False,lukebarousse/data_jobs
1861,Senior Data Engineer,Juniper Square,Anywhere,"Title short: Senior Data Engineer. Schedule: Full-time. Remote: True. Country: Canada. Skills: aws, bigquery, looker, postgresql, python, redshift, snowflake, sql, tableau.",aws;bigquery;looker;postgresql;python;redshift;snowflake;sql;tableau,data_engineering,Senior Data Engineer,Senior Data Engineer,Canada,Full-time,True,lukebarousse/data_jobs
1862,Senior Data Engineer,Sun Communities,"Southfield, MI","Title short: Senior Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: azure, c#, databricks, java, javascript, python, sql.",azure;c#;databricks;java;javascript;python;sql,data_engineering,Senior Data Engineer,Senior Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
1863,Data Engineer,Amida Technology Solutions,"Washington, DC","Title short: Data Engineer. Schedule: Full-time. Remote: False. Country: United States. Skills: azure, databricks, git, github, hadoop, kafka, pyspark, python, scala, spark, sql, sql server.",azure;databricks;git;github;hadoop;kafka;pyspark;python;scala;spark;sql;sql server,data_engineering,Data Engineer,Data Engineer,United States,Full-time,False,lukebarousse/data_jobs
